Intérprete,Código,Título
Cole Porter,60848,What Is This Thing Called Love
Cole Swindell,68659,Ain'T Worth The Whiskey
Cole Swindell,68660,Chillin' It
Cole Swindell,68661,Hope You Get Lonely Tonight
Coley Mccabe,68662,Grow Young With You
Colin Hay Band,19913,Into My Life
Collective Soul,68663,Blame
Collin Raye,68664,Ain'T Nobody Gonna Take That From Me
Collin Raye,68665,All I Can Be (Is A Sweet Memory)
Collin Raye,68666,Anyone Else
Collin Raye,68667,Couldn'T Last A Moment
Collin Raye,68668,Every Second
Collin Raye,68669,I Can Still Feel You
Collin Raye,68670,I Think About You
Collin Raye,68671,If I Were You
Collin Raye,68672,In This Life
Collin Raye,68673,Little Rock
Collin Raye,68674,Love Remains
Collin Raye,68675,"Love, Me"
Collin Raye,68676,Man Of My Word
Collin Raye,68677,My Kind Of Girl
Collin Raye,68678,On The Verge
Collin Raye,68679,"One Boy, One Girl"
Collin Raye,68680,She'S All That
Collin Raye,68681,That Was A River
Collin Raye,68682,That'S My Story
Collin Raye,68683,The Gift
Collin Raye,19357,What If Jesus Comes Back Like That
Commodores,4610,Three Times A Lady
Commodores,9214,Easy
"Commodores, The",60849,Brick House
"Commodores, The",60850,Lady (You Bring Me Up)
"Commodores, The",60851,Nightshift
"Commodores, The",60852,Still
"Commodores, The",60853,Sweet Love
"Communards, The",60855,Don'T Leave Me This Way
Con Hunley,68684,It Came Upon A Midnight Clear
Confederate Railroad,68685,Cowboy Cadillac
Confederate Railroad,68686,Elvis And Andy
Confederate Railroad,68687,Jesus And Mama
Confederate Railroad,68688,Keep On Rockin'
Confederate Railroad,68689,Queen Of Memphis
Confederate Railroad,68690,When And Where
Connie Francis,60856,Al Di La
Connie Francis,60857,Three Coins In The Fountain
Connie Francis,68691,Everybody'S Somebody'S Fool
Connie Francis,68692,My Heart Has A Mind Of It'S Own
Connie Francis,68693,Stupid Cupid
Connie Francis,68694,Where The Boys Are
Connie Francis,68695,Who'S Sorry Now
Connie Smith,68696,Ain'T Had No Lovin'
Connie Smith,68697,I Never Once Stopped Loving You
Connie Smith,68698,I'Ll Come Runnin'
Connie Smith,68699,If It Ain'T Love (Let'S Leave It Alone)
Connie Smith,68700,Just One Time
Connie Smith,68701,Run Away Little Tears
Connie Smith,68702,The Hurtin'S All Over
Consuelo Velasquez,60858,Besame Mucho
Contemporary Christian,68703,Bring It To Jes
Conway Twitty,60859,Lonely Blue Boy
Conway Twitty,68704,After All The Good Is Gone
Conway Twitty,68705,Baby'S Gone
Conway Twitty,68706,Crazy In Love
Conway Twitty,68707,Don'T Cry Joni
Conway Twitty,68708,Don'T Take It Away
Conway Twitty,68709,Hello Darlin'
Conway Twitty,68710,I Couldn'T See You Leavin'
Conway Twitty,68711,I Don'T Know A Thing About Love
Conway Twitty,68712,I May Never Get To Heaven
Conway Twitty,68713,I Want To Know You Before We Make Love
Conway Twitty,68714,I Wish I Was Still In Your Dreams
Conway Twitty,68715,I'M Not Through Loving You Yet
Conway Twitty,68716,I'Ve Already Loved You In My Mind
Conway Twitty,68717,Julia
Conway Twitty,68718,Play Guitar Play
Conway Twitty,68719,Somebody'S Needin' Somebody
Conway Twitty,68720,That'S My Job
Conway Twitty,68721,This Time I'Ve Hurt Her More Than She Loves Me
Conway Twitty,68722,Tight Fittin' Jeans
Conway Twitty,68723,Touch The Hand
Conway Twitty E Loretta Lynn,68724,Desperado Love
Cool Five E U. Hiroshima,5022,Nagasaki Wa Kyoomo Ame Data
COOLIO,97055,1 2 3 4 SUMPIN' NEW
COOLIO,97061,GANGSTA'S PARAADISE ( SUNFLY )
COOLIO,97101,TOO HOT
Coolio - L.V.,19653,Gangsta'S Paradise
Corinne Bailey Rae,19040,Put Your Records On
Cornelibrothers E Sister Rose,68726,Too Late To Turn Back Now
Coro Palomas De La Paz,8604,Los Reyes Magos
Coro Palomas De La Paz,8744,Cancion De Cuna
Corona,19479,The Rhythm Of The Night
CORONA,97129,RHYTHM OF THE NIGHT
Corrs,60862,Bring On The Night
CORRS,97130,BREATHLESS
CORRS,97131,GIVE ME A REASON
CORRS,97132,I NEVER LOVED YOU ANYWAY
CORRS,97133,IRRESISTIBLE
CORRS,97134,ONE NIGHT
CORRS,97135,RADIO
CORRS,97136,RUNNAWAY
CORRS,97137,SO YOUNG
CORRS,97138,WHAT CAN I DO
CORRS,97139,WOULD YOU BE HAPPIER
Corrs (The),2590,Heart Like A Wheel
Corrs (The),9031,Forgiven Not Forgotten
Corrs (The),9163,Runaway
Corrs (The),19348,Radio
Corrs (The),19624,Only When I Sleep
Corrs (The),20221,BREATHLESS
"Corrs, The",60863,At Your Side
"Corrs, The",60864,Breathless
"Corrs, The",60865,Dreams
Counting Crows,60866,Mr. Jones
Country Christmas,68727,Auld Lang Syne
Country Christmas,68728,Blue Christmas
Country Christmas,68729,Jingle Bells
Country Christmas,68730,Little Drummer Boy
Country Christmas,68731,Marvelous Little Toy
Country Christmas,68732,Silent Night
Country Christmas,68733,Silver Bells
Country Road,68734,Country Road
Couting Crows,19322,Accidentally In Love
Couting Crows,19491,Mr. Jones
Coven,68735,One Tin Soldier (The Legend Of Billy Jack)
Cover Girl,19956,Show Me
Cover Girls,2599,Wishing On A Star
"Cover Girls, The",60867,Whishing On A Star
Craig Campbell,68736,Outta My Head
Craig David,68737,Hidden Agenda
Craig David,68738,Insomnia
Craig Morgan,68739,Wake Up Lovin' You
CRAMBERRIES,97140,DREAMS
CRAMBERRIES,97141,FREE TO DECIDE
CRAMBERRIES,97142,LINGER
CRAMBERRIES,97143,ODE TO MY FAMILY
CRAMBERRIES,97144,PROMISSES
CRAMBERRIES,97145,SALVATION
CRAMBERRIES,97146,WHEN TOU'RE GONE
Cramberries The,20006,Just My Imagination
Cranberries (The),5000,Zombie
Cranberries (The),9040,Linger
Cranberries (The),9048,Ode To My Family
Cranberries (The),19501,Salvation
Cranberries (The),20294,DREAMS
"Cranberries, The",60868,Analyse
"Cranberries, The",60869,Dreams
"Cranberries, The",60870,Hollywood
"Cranberries, The",60871,I Can'T Be With You
"Cranberries, The",60872,I Still Do
"Cranberries, The",60873,I'M Still Remembering
"Cranberries, The",60874,Just My Imagination
"Cranberries, The",60876,Loud And Clear
"Cranberries, The",60877,No Need To Argue
"Cranberries, The",60878,Promises
"Cranberries, The",60879,The Icicle Melts
"Cranberries, The",60880,The Picture I View
"Cranberries, The",60881,This Is The Day
"Cranberries, The",60882,Wake Up And Smell The Coffee
"Cranberries, The",60883,You And Me
Crash Test Dummies,4943,Mmm Mmm Mmm Mmm
CREAM,97147,BADGE
CREAM,97148,I'M SO BAD
CREAM,97149,TALES OF BRAVE ULYSSES
Creed,60885,Hide
Creed,60887,Torn
Creed,4992,With Arms Wide Open
Creed,5943,My Own Prision
Creed,19300,My Sacrifice
Creed,19462,Don'T Stop Dancing
Creed,19706,One Last Breath
Creedence,51205,Have You Ever Seen The Rain
Creedence Clearwater Revival,60888,Bad Moon Rising
Creedence Clearwater Revival,60889,Have You Ever Seen The Rain
Creedence Clearwater Revival,60890,Hey Tonight
Creedence Clearwater Revival,60891,Lodi
Creedence Clearwater Revival,60892,Proud Mary
Creedence Clearwater Revival,60893,Suzie Q
Creedence Clearwater Revival,60894,Who'Ll Stop The Rain
Creedence Clearwater Revival,68741,Long As I Can See The Light
Creedence Clearwater Revival,68742,Lookin' Out My Back Door
Crests (The),9270,Sixteen Candles
Cristian Castro,8155,Mi Vida Sin Tu Amor
Crowded House,9212,Don'T Dream It'S Over
Crowded House,20241,BETTER BE HOME SOON
CROWDED HOUSE,97056,DON'T DREAM IT'S OVER
CROWDED HOUSE,97057,WEATHER WITH YOU
Crystal Gale,68743,What Child Is This
Crystal Gayle,68744,Baby What About You
Crystal Gayle,68745,Cry
Crystal Gayle,68746,Half The Way
Crystal Gayle,68747,Have Yourself A Merry Little Christmas
Crystal Gayle,68748,I'Ll Do It All Over Again
Crystal Gayle,68749,It'S Like We Never Said Goodbye
Crystal Gayle,68750,Somebody Loves You
Crystal Gayle,68751,Talking In Your Sleep
Crystal Gayle,68752,The Blue Side
Crystal Gayle,68753,Too Many Lovers
Crystal Gayle,68754,Turning Away
Crystal Gayle,68755,You Never Miss A Real Good Thing
Crystal Gayle,9252,Don'T It Make My Brown Eyes Blue
Crystal Kay,18261,Koi Ni Ochitara
Cult (The),20358,PAINTED ON MY HEART
"Cult, The",60895,Fire Woman
Culture Club,60896,Karma Chameleon
Culture Club,68756,Church Of The Poison Mind
Culture Club,5923,It'S A Miracle
Culture Club,5929,Karma Chamaleon
Culture Club,5941,Mistake Number Three
Culture Club,19610,Do You Really Want To Hurt Me
Culture Club,19660,Love Is Love
Culture Club,20143,VICTIMS
Cure,68757,Love Song
Cure (The),9010,Boys Don'T Cry
Cure (The),19385,In Between Days
Cure (The),20261,JUST LIKE HEAVEN
"Cure, The",60897,Friday I'M In Love
"Cure, The",60898,High
"Cure, The",60899,In Between Days
"Cure, The",60900,Let'S Go To Bed
"Cure, The",60901,Lullaby
Cutting Crew,68758,I Just) Died In Your Arms
Cutting Crew,68759,I'Ve Been In Love Before
Cutting Crew,20259,I`VE BEEN IN LOVE BEFORE
Cyndi Lauper,60903,Money Changes Everything
Cyndi Lauper,68761,She Bop
Cyndi Lauper,2631,The Goonies R Good Enough
Cyndi Lauper,2660,Who Let In The Rain
Cyndi Lauper,4789,Time After Time
Cyndi Lauper,9203,All Through The Night
Cyndi Lauper,19148,True Colors
Cyndi Lauper,19382,I Drove All Night
Cyndi Lauper,19402,Girls Just Want To Have Fun
Cyndi Lauper,8943,All Through The Night Guia Vocal
Cyndi Lauper,20217,EARLY CHRISTMAS MORNING
Cyndi Lauper,20428,SHE BOP
Cynthia Hinds,20477,LET ?S FALL IN LOVE AGAIN
Cynthia Rhodes,72598,Finding Out The Hard Way
D.D. Jackson,72823,Automatic Lover + Back Vocal
Da Pump,18459,Joyful
Daft Punk,72825,Get Lucky (Com Back)
Daft Punk - Pharrell Williams,19174,Get Lucky
Daiji Man Brothers Band,18511,Sore Ga Daiji
Dale E Grace,68763,I'M Leavin' It All Up To You
Damas Gratis,8080,Se Te Ve La Tanga
Damas Gratis,8475,Quiero Vitamina
Damas Gratis,8664,Alza Las Manos
Damien Rice,19672,The Blower'S Daughter
Damien Rice,20172,CANOONBAL
Dan Fogelberg,9265,Longer
Dan Hartman,68764,I Can Dream About You
Dan Hartman,20284,I CAN DREAM ABOUT YOU
Dan Seals,68765,Big Wheels In The Moonlight
Dan Seals,68766,Bop
Dan Seals,68767,Good Times
Daniel Aleuy A Parada,8158,Mundo Pokemon
Daniel Powter,2501,Bad Day
Daniela Herrero,8285,Solo Tus Canciones
Daniela Herrero,8424,Demasiado
Daniela Herrero,8512,El Cree Que Soy Tonta
Daniela Herrero,8590,Como Un Demonio
Danielle Bradbery,68768,Young In America
Danni Leigh,68769,If The Jukebox Took Teardrops
Danny Wilson,19414,Mary'S Prayer
Danyel Gerard,60906,Butterfly
Dark Avenger,68770,And So Be It
Dark Avenger,68771,Broken Vows
Dark Avenger,68772,Can You Feel It
Dark Avenger,68773,Doomsday Night
Dark Avenger,68774,Half Dead Eyes (Acoustic)
Dark Avenger,68775,The Thousand Ones
Darkness (The),19616,I Believe In A Thing Called Love
"Darkness, The",60907,Friday Night
"Darkness, The",60908,Get Your Hands Off My Woman
"Darkness, The",60909,Givin' Up
"Darkness, The",60910,Holding My Own
"Darkness, The",60912,Love Is Only A Feeling
Daron Norwood,68776,If It Wasn'T For Her I Wouldn'T Have You
Darryl Worley,68777,A Good Day To Run
Darryl Worley,68778,"I Love Her, She Hates Me"
Darryl Worley,68779,I Need A Breather
Darryl Worley,68780,Sideways
Darryl Worley,68781,Tennessee River Run
Daryl Hall,60913,Out Of Touch
Daryl Hall - John Oates,19113,Kiss On My List
Daryle Singletary,68782,Amen Kind Of Love
Daryle Singletary,68783,The Note
Dashboard Confessional,68784,Stolen
Daughtry,68785,Home
Dave Clark Five,60914,Bits And Pieces
"Dave Clark Five, The",60916,Can'T You See That She'S Mine
"Dave Clark Five, The",60917,Catch Us If You Can
"Dave Clark Five, The",60918,Everybody Knows
"Dave Clark Five, The",60919,Glad All Over
Dave Dudley,68786,Cowboy Boots
Dave Dudley,68787,If It Feels Good Do It
Dave Edmunds,68788,I Hear You Knocking
Dave Loggins,68789,Please Come To Boston
Dave Maclean,51297,Me And You
Dave Maclean,19800,We Said Goodbye
Dave Maclean,19919,We Said Goodbye
Dave Matthews Band,60922,The Space Between
Dave Matthews Band,60923,Too Much
Dave Matthews Band,68790,American Baby
Dave Mclean,4940,Me And You
David Allan Coe,68791,Now I Lay Me Down To Cheat
David Allan Coe,68792,Tennessee Whiskey
David Ball,68793,Honky Tonk Healin'
David Ball,68794,Look What Followed Me Home
David Ball,68795,Thinkin' Problem
David Ball,68796,What Do You Want With His Love
David Ball,68797,When The Thought Of You Catches Up With Me
David Bisbal,8671,Digale
David Bisbal,8743,Ave Maria
David Bisbal,8867,Desnudate Mujer
David Bisbal,8905,Buleria
"David Bisbal, Danna Paola",73534,Vuelve Vuelve
David Bowie,60924,Ashes To Ashes
David Bowie,60925,Blue Jean
David Bowie,60926,Golden Years
David Bowie,60927,Jump They Say
David Bowie,60928,Man Who Sold The World
David Bowie,60929,Young Americans
David Bowie,68798,Fame
David Bowie,72828,Modern Love (Com Back)
David Bowie,2582,As The World Falls Down
David Bowie,19269,Starman
David Bowie,19388,Let'S Dance
David Bowie,19397,Space Oddity
David Bowie,20141,MODERN LOVE
David Bowie,20173,CHINA GIRL
David Castle,2640,You'Re Too Far Away
David Gates,68799,Take Me Now
David Gates,20315,TAKE ME NOW
David Guetta,68800,Ft Flo Rida And Nicki Minau Where Them Girls At
David Guetta,19028,Without You
DAVID GUETTA,97150,SEXY CITY
DAVID GUETTA,97151,LOVE IS GONE
DAVID GUETTA,97152,GETTING OVER YOU
DAVID GUETTA,97153,WHEN LOVE TAKES OVER
DAVID GUETTA,97154,MEMORIES
DAVID GUETTA,97155,WITHOUT YOU
David Guetta - Bebe Rexha - J Balvin,19977,Say My Name
David Guetta - Kid Cudi,20328,MEMORIES
David Guetta - Sia,19418,Titanium
David Guetta And Sia,68801,Flames
David Guetta Ft Flo Rida And Nicki Minau,60931,Where Them Girls At
David Guetta-Kelly Rowland,19027,When Love Takes Over
David Houston,68802,A Woman Always Knows
David Houston,68803,Almost Persuaded
David Houston,68804,Already It'S Heaven
David Houston,68805,Good Things
David Houston,68806,Have A Little Faith
David Houston,68807,I Do My Swinging At Home
David Houston,68808,I'M Down To My Last  I Love You
David Houston,68809,Livin' In A House Full Of Love
David Houston,68810,My Elusive Dreams
David Houston,68811,My Woman'S Good To Me
David Houston,68812,Where Love Used To Live
David Houston,68813,With One Exception
David Houston,68814,You Mean The World To Me
David Kersh,68815,Another You
David Kersh,68816,Goodnight Sweetheart
David Lee Roth,9038,Just A Gigolo
David Rees,74631,De Ellos Aprendí
Dawn,68817,Knock Three Times
Dayne Taylor,9135,Love Will Lead You Back
Dean Martin,60932,Arrivederci Roma
Dean Martin,60933,Everybody Loves Somebody Sometime
Dean Martin,60934,Thats Amore
Dean Martin,68818,Memories Are Made Of This
Dean Martin,68819,Volare (Nel Blu Dipinto Di Blu)
Dean Martin,68820,You'Re Nobody Till Somebody Loves You
Dean Martin,73339,A Marshmallow World
Dean Miller,68821,Wake Up And Smell The Whiskey
Deana Carter,68822,Count Me In
Deana Carter,68823,Did I Shave My Legs For This
Deana Carter,68824,How Do I Get There
Deana Carter,68825,You Still Shake Me
Death Cab For Cutie,68826,Black Sun
Death Cab For Cutie,68827,The Ghosts Of Beverly Drive
DEBBIE  GIBSON,97156,ELETRIC YOUTH
DEBBIE  GIBSON,97157,FOOLISH BEAT
DEBBIE  GIBSON,97158,LOST IN YOUR EYES
Debbie Boone,4849,You Light Up My Life
Debbie Gibson,68828,Electric Youth
Debbie Gibson,68829,Shake Your Love
Debbie Gibson,5954,Only In My Dreams
Debbie Gibson,9029,Foolish Beat
Debbie Gibson,19132,Lost In Your Eyes
Debbie Reynolds,60936,Tammy
Debby Boone,68830,You Light Up My Life
Deborah Allen,68831,Is It Love Yet
Deborah Allen,68832,Rockin' Little Christmas
Dee Clark,68833,Raindrops
Dee Dee Sharp,68834,Mashed Potato Time
Deee Lite,72830,Groove Is In The Heart
Deen,5406,Kono Mama Kimi Dakeo Ubai Saritai
Deen,18234,Tsubasa O Hirogete
Deen,18531,Kanashimi No Mukogawa
Deep Blue Something,9247,Breakfast At Tiffany'S
Deep Purple,60937,Anthem
Deep Purple,60939,Highway Star
Deep Purple,60940,Hush
Deep Purple,60941,Kentucky Woman
Deep Purple,60942,Knocking At Your Back Door
Deep Purple,60943,Lalena
Deep Purple,60944,Perfect Strangers
Deep Purple,60946,Space Truckin'
Deep Purple,60947,Woman From Tokyo
Deep Purple,4653,Soldier Of Fortune
Deep Purple,19590,Smoke On The Water
Def Leppard,60948,Animal
Def Leppard,60949,Armageddon It
Def Leppard,60950,Bringin’ On The Heartbreak
Def Leppard,60951,Foolin'
Def Leppard,60952,Hysteria
Def Leppard,60953,Let'S Get Rocked
Def Leppard,60954,Love Bites
Def Leppard,60955,Photograph
Def Leppard,60956,Pour Some Sugar On Me
Def Leppard,60957,Promises
Def Leppard,60958,Rock Of Ages
Def Leppard,60959,Rocket
Def Leppard,60960,Too Late For Love
Def Leppard,60961,Two Steps Behind
Def Leppard,60962,When Love And Hate Collide
Deftones,60963,Back To School
Deftones,60964,Change (In The House Of Flies)
Deftones,60965,Digital Bath
Deftones,60966,Minerva
Del Reeves,68835,Girl On The Billboard
Del Shannon,68836,Runaway
Delaney E Bonnie And Friends,68837,Only You Know And I Know
Delbert Mcclinton,68838,Sending Me Angels
Delegation,73340,Put A Little Love On Me
Delta Goodrem,9009,Born To Try
Demi Lovato,51315,Cool For The Summer
Demi Lovato,51317,La La Land
Demi Lovato,68839,Heart Attack
Demi Lovato,19128,Let It Go
Demi Lovato,19175,Give Your Heart A Break
Demi Lovato,19260,Made In The Usa
Demi Lovato,19469,Neon Lights
Demi Lovato,19835,Sorry Not Sorry
Demi Lovato,19866,This Is Me
Demi Lovato,19892,Cool For The Summer
Demi Lovato,19979,Stone Cold
Demi Lovato,20347,SKYSCRAPER
Demi Lovato,20417,TELL ME YOU LOVE ME
Demi Lovato,20443,HEART ATTACK
DEMI LOVATO,97160,FIX A HEART
DEMI LOVATO,97161,SKYSCRAPER
Demi Lovato - Cher Lloyd,19938,Really Dont Care
"Demi Lovato, Cher Lloyd",68841,Really Don'T Care
Demis Roussos,72599,Spring Summer Winter And Fall
Demis Roussos,72831,We Shall Dance + Back Vocal
Demis Roussos,9219,Forever And Ever
Demis Roussos,19784,"Goodbye, My Love, Goodbye"
Deniece Williams,68842,It'S Gonna Take A Miracle
Deniece Williams,68843,Let'S Hear It For The Boy
Depeche Mode,60971,Barrel Of A Gun
Depeche Mode,60973,Everything Counts
Depeche Mode,60974,Home
Depeche Mode,60975,In Your Room
Depeche Mode,60976,It'S No Good
Depeche Mode,60977,Never Let Me Down Again
Depeche Mode,60978,Personal Jesus
Depeche Mode,60979,Policy Of Truth
Depeche Mode,60980,"Question Of Time, A"
Depeche Mode,60981,Shake The Disease
Depeche Mode,60982,Useless
Depeche Mode,68844,Black Celebration
Depeche Mode,72833,Just Can T Get Enough (Com Back)
Depeche Mode,4878,Condemnation
Depeche Mode,5897,Enjoy The Silence
Depeche Mode,5981,Strange Love
Depeche Mode,19386,Just Can'T Get Enough
Depeche Mode,20233,IT S NO GOOD
Der Hölle Rache,74632,In The Style Of  Traditional
Derek And The Dominos,4931,Layla
Deryl Dodd,68845,A Bitter End
Deryl Dodd,68846,Good Idea Tomorrow
Deryl Dodd,68847,John Roland Wood
Deryl Dodd,68848,Time On My Hands
DESIRE JOUNETSU,97162,ROSARIO TO VAMPIRE
Des'Ree,19129,Life
Des'Ree,19160,You Gotta Be
Destinys Child,51323,Emotion
Destinys Child,19953,Jumpin Jumpin
Destiny'S Child,68850,"Bills, Bills, Bills"
Destiny'S Child,68851,Bootylicio
Destiny'S Child,68852,Bug A Boo
Destiny'S Child,68853,Cater 2 U
Destiny'S Child,68854,Girl
Destiny'S Child,68855,Independent Women
